uptake_rxn 32
output_rxn 32
obj_idx [195, 196, 197]
10701.065769838004,0.0005740359945496916,0.0005513404767269929,8.147059620039101,460.17782972702497,0.02080425626816634,746.7180806004266,0.2537146640208911,0.1991728240238951,1367.5568423194804,0.4837862674746284,1742.0510377305873,222.62771461821254,6.142796931930621,5.206396532408382,115627.90675616064,330037.3647936146,0.035148145732761066,0.7850268520840997,0.298141588374558,0.668047772569295,3.216424274928801e-12,4.037996886918378,259088.19355406286,5.377238129525271e-05,37009662.38994769,8.83159999222572,3.2215004114705934,0.001339193500170657,174.76873399341267,125343.31010626428,35892.5630878244,72766877933.79315,25.208084018092677,1.0,1.0,3.572043563334635e-07,661.6052203051312,222.62771461821254,1313.4880888212585,7600739627.949389,2.8041501140318533e-07,0.00572184725007902,79.58631652782425,494032.58022146986,14493184573.475655,604438.098086064,14.92071427975928,384088678.25086874,6.500014404502661e-16,2.0047046446805243e-14,1528602.3879420357,3.847242054144828e-05,7.515578209033463,0.00013988316381390698,3190.432745920117,951.2006864708253,1528602.3879420357,3.847242054144828e-05,2027352.5118766844,951.2006864708253,1.8314232343481571,7148.823151657809,16.84020437902646,1.6894689855624905,0.09254743141207866,0.7850268520840997,35892.5630878244,9588766572657.254,9.542054111226499e+26,8.482427227922429,0.0014517165526326586,7749.488703299932,610.3239706847955,574941933.8285841,256589585.97457758,126.56387306668111,0.6416353345467383,1.6596552712175936e+18,48611750720.49232,52.105827951006674,232157830178346.1,0.000415704898066216,509408563.5203272,0.10445328759143574,1.0,1.0,1.0,42.58827613402108,1.0,17196870.147339683,0.04130279200702001,333.2511891507277,6.242815313333116e-05,14776.821154876467,4.398307330196287e+16,6.626999364811119e-11,1.8612428734461504e-05,0.46465893058269636,0.03966981382965349,1.9853049046612417,1423.8512955630881,2027352.5118766844,102448.33855009661,0.018432933270501446,63.75034523388595,0.16530743298338518,164054022236.45572,5.152201552493961e-08,2240.794371972899,375988.71376439853,1.0991917849296207,1.1014600042945144e-05,460.213101483257,0.18238306576221774,0.0029797387661994186,0.20685420895816722,0.12780420934694434,721.6441908519403,1167943.6197767495,0.23075762745390668,0.26087941182023294,3.815415784863279e-06,489.60688901090595,9489.978409589336,2602844802.326646,1.063042224824431e-08,119.73780763784214,6100999.0120855905,2.91678043991473e-23,12.244476397405526,2711924610.039129,0.5641824412775989,73524386.01142618,3.706341748032559,4.117097588794268,28292.34466772019,40163.41349862219,4677086.364367928,0.21126000863946323,37925.27664643609,0.19747732102129417,11185056.10731582,0.5429734042858286,1496638814929.175,5078359.18795533,60945782123.57287,11472744932202.293,15599.830466665771,0.006031789546936271,155347.87274832366,0.027616747502733113,3.199506849785958e-05,0.40111178063878683,25297.292956847992,113317461370.50882,4.733579618330048e-05,0.0341897383353485,0.053604216411086696,0.006196461878198654,1082759610229.0751,4.3812835200480024e-06,2.1218894931633665,3.423007422513789,26049825.23545458,0.26446528380001194,3717301.6046206383,0.3393530943332412,1.4287838264507013,2815.98946384492,7.83021774809185e-05,1.957523756768399,1.5329382704862929e+56,0.9999999999999083,0.2249421988478368,0.15357417027635825,1.0,31174.732206902936,4.385279643792138e-06,1.0169664399096356,0.0013073642507687039,1.1420071140272767,40.10999469722019,1.3985594365867154e-05,48227.46354813999,6.685830360963824,5.156244450239949,1522.9907019031302,26.351843974148235,26.351843974148235,26.351843974148235,26.351843974148235,26.351843974148235,26.351843974148235,26.351843974148235,36652746771.010185,6494276698.305427,4.217562983415283e+19
